error_date,error_url,status_code,term_source,language_code,ollama_translated_term
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,co,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kvx,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,xcr,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,lag,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,akz,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,zun,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ne,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kiu,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,chp,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kxp,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,frr,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,hoc,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,hur,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pcd,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tog,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,niu,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,vot,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,sas,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,myx,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,liv,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,lui,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,rhg,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,rar,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,sbp,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,hax,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pis,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,rob,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pms,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pa,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,puu,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,xmn,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kcg,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ha,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,srb,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pnt,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ssy,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,krl,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,clc,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,fro,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,sgs,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bku,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,xav,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,vep,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bal,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bze,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,da,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,gag,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,he,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,syc,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tem,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ter,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,dyu,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,scs,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,sdc,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,aii,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tum,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kao,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,hai,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,fur,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,frp,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ta,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tce,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,myz,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,nij,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ota,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,rjs,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,su,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tvl,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,gan,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,arq,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,arz,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,bap,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,bjn,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,diq,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,grc,
2026-04-21,ollama.chat - Parsing Error,400,Digital Humanities,mo,
