review_kind,case_id,review_tier,reviewer_decision,reviewer_family_name,reviewer_iso639_5,reviewer_notes,language_code,language_name,sources,iso639_2_t,n_languages,sample_languages,family_name_iso,family_name_glottolog,choice,category,chosen_family_name,rationale,json_iso639_5,json_family_name,raw_family_name,family_name_reconciled,glottolog_family,glottolog_validation_status,glottolog_changed_family,has_cldr_iso6395_hierarchy,coherence_issue,suggested_iso639_5,suggested_family_name,suggestion_confidence,suggestion_reason,json_rationale,analysis_family_name,analysis_mapping_action,analysis_review_status,analysis_mapping_reason,analysis_policy_source
json_fallback_language,json:sdh,REFERENCE_ONLY,,,,,sdh,Southern Kurdish,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,"Southern branch of Kurdish, a Northwestern Iranian language. ISO 639-5: ira.",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:luz,REFERENCE_ONLY,,,,,luz,Southern Luri,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Southwestern Iranian language of the Luri dialect continuum. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:swg,REFERENCE_ONLY,,,,,swg,Swabian,cldr,,,,,,,,,,gem,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Alemannic German dialect of Swabia. ISO 639-5: gem.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:gsw,REFERENCE_ONLY,,,,,gsw,Swiss German,cldr|iso639_2,gsw,,,,,,,,,gem,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Alemannic German dialects of Switzerland. ISO 639-5: gem.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:syl,REFERENCE_ONLY,,,,,syl,Sylheti,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Eastern Indo-Aryan language of the Sylhet region. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tly,REFERENCE_ONLY,,,,,tly,Talysh,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Northwestern Iranian language of the South Caucasus / northern Iran. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:trw,REFERENCE_ONLY,,,,,trw,Torwali,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Dardic Indo-Aryan language of the Swat Valley. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tsd,REFERENCE_ONLY,,,,,tsd,Tsakonian,cldr,,,,,,,,,,grk,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Greek dialect isolate descending from Doric Greek. ISO 639-5: grk.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:xum,REFERENCE_ONLY,,,,,xum,Umbrian,cldr,,,,,,,,,,ine,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Extinct Italic Indo-European language of ancient Umbria. ISO 639-5: ine.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hsb,REFERENCE_ONLY,,,,,hsb,Upper Sorbian,cldr|iso639_2,hsb,,,,,,,,,gem,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,West Slavic language (reassigned below to sla).,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kxp,REFERENCE_ONLY,,,,,kxp,Wadiyara Koli,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Indo-Aryan language of Gujarat. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:wbr,REFERENCE_ONLY,,,,,wbr,Wagdi,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Rajasthani dialect spoken in Gujarat/Rajasthan border areas. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:wae,REFERENCE_ONLY,,,,,wae,Walser,cldr,,,,,,,,,,gem,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Alemannic German dialect of the Walser settlements. ISO 639-5: gem.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bgn,REFERENCE_ONLY,,,,,bgn,Western Balochi,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,"Western dialect of Balochi, a Northwestern Iranian language. ISO 639-5: ira.",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:zea,REFERENCE_ONLY,,,,,zea,Zeelandic,cldr,,,,,,,,,,gem,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Low Franconian Germanic dialect of Zeeland. ISO 639-5: gem.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:gbz,REFERENCE_ONLY,,,,,gbz,Zoroastrian Dari,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Indo-European,Glottolog agreed,False,True,,,,,,Iranian language spoken by Zoroastrian communities; a variety of Modern Persian. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:cay,REFERENCE_ONLY,,,,,cay,Cayuga,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Iroquoian,Iroquoian,Glottolog reclassified,True,True,,,,,,Iroquoian language of the Six Nations. ISO 639-5: nai.,Iroquoian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:moh,REFERENCE_ONLY,,,,,moh,Mohawk,cldr|iso639_2,moh,,,,,,,,,nai,North American Indian languages,North American Indian languages,Iroquoian,Iroquoian,Glottolog reclassified,True,True,,,,,,Iroquoian language of the Six Nations. ISO 639-5: nai.,Iroquoian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:see,REFERENCE_ONLY,,,,,see,Seneca,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Iroquoian,Iroquoian,Glottolog reclassified,True,True,,,,,,Iroquoian language of New York. ISO 639-5: nai.,Iroquoian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ryu,REFERENCE_ONLY,,,,,ryu,Central Okinawan,cldr,,,,,,,,,,jpx,Japonic languages,Japonic languages,Japonic languages,Japonic,Glottolog agreed,False,True,,,,,,Central Okinawan (Ryukyuan) is a Japonic language closely related to Japanese. ISO 639-5: jpx. Standardised to Japonic languages to match Japanese (ja).,Japonic languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:naq,REFERENCE_ONLY,,,,,naq,Nama,cldr,,,,,,,,,,khi,Khoisan languages,Khoisan languages,Khoe-Kwadi,Khoe-Kwadi,Glottolog reclassified,True,True,,,,,,Khoe-Kwadi Khoisan language of Namibia/South Africa. ISO 639-5: khi.,Khoe-Kwadi,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mls,REFERENCE_ONLY,,,,,mls,Masalit,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Maban,Maban,Glottolog reclassified,True,True,,,,,,Maban Nilo-Saharan language of Sudan/Chad. ISO 639-5: ssa.,Maban,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dyu,REFERENCE_ONLY,,,,,dyu,Dyula,cldr|iso639_2,dyu,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Burkina Faso/Côte d'Ivoire. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bze,REFERENCE_ONLY,,,,,bze,Jenaama Bozo,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Nilo-Saharan language of Mali. ISO 639-5: ssa.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mwk,REFERENCE_ONLY,,,,,mwk,Kita Maninkakan,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Mali. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kfo,REFERENCE_ONLY,,,,,kfo,Koro,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Côte d'Ivoire. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bzx,REFERENCE_ONLY,,,,,bzx,Kɛlɛngaxo Bozo,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Nilo-Saharan language of Mali. ISO 639-5: ssa.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:men,REFERENCE_ONLY,,,,,men,Mende,cldr|iso639_2,men,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Sierra Leone. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:snk,REFERENCE_ONLY,,,,,snk,Soninke,cldr|iso639_2,snk,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of West Africa. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:sus,REFERENCE_ONLY,,,,,sus,Susu,cldr|iso639_2,sus,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Guinea. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:vai,REFERENCE_ONLY,,,,,vai,Vai,cldr|iso639_2,vai,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Liberia/Sierra Leone. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kao,REFERENCE_ONLY,,,,,kao,Xaasongaxango,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,Mande,Glottolog reclassified,True,True,,,,,,Mande Niger-Congo language of Senegal/Mali. ISO 639-5: nic.,Mande,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:quc,REFERENCE_ONLY,,,,,quc,Kʼicheʼ,cldr,,,,,,,,,,cai,Central American Indian languages,Central American Indian languages,Mayan,Mayan,Glottolog reclassified,True,True,,,,,,Mayan language of Guatemala. ISO 639-5: cai.,Mayan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:yua,REFERENCE_ONLY,,,,,yua,Yucateco,cldr,,,,,,,,,,cai,Central American Indian languages,Central American Indian languages,Mayan,Mayan,Glottolog reclassified,True,True,,,,,,Mayan language of the Yucatán Peninsula. ISO 639-5: cai.,Mayan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:akz,REFERENCE_ONLY,,,,,akz,Alabama,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Muskogean,Muskogean,Glottolog reclassified,True,True,,,,,,Muskogean language of Texas/Alabama. ISO 639-5: nai.,Muskogean,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:cic,REFERENCE_ONLY,,,,,cic,Chickasaw,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Muskogean,Muskogean,Glottolog reclassified,True,True,,,,,,Muskogean language of Oklahoma. ISO 639-5: nai.,Muskogean,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dar,REFERENCE_ONLY,,,,,dar,Dargwa,cldr|iso639_2,dar,,,,,,,,,ccn,Caucasian languages,Caucasian languages,Nakh-Daghestanian,Nakh-Daghestanian,Glottolog reclassified,True,True,,,,,,Northeast Caucasian language of Dagestan. ISO 639-5: ccn.,Nakh-Daghestanian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lbe,REFERENCE_ONLY,,,,,lbe,Lak,cldr,,,,,,,,,,ccn,Caucasian languages,Caucasian languages,Nakh-Daghestanian,Nakh-Daghestanian,Glottolog reclassified,True,True,,,,,,Northeast Caucasian (Nakh-Dagestanian) language of Dagestan. ISO 639-5: ccn.,Nakh-Daghestanian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lez,REFERENCE_ONLY,,,,,lez,Lezghian,cldr|iso639_2,lez,,,,,,,,,ccn,Caucasian languages,Caucasian languages,Nakh-Daghestanian,Nakh-Daghestanian,Glottolog reclassified,True,True,,,,,,Northeast Caucasian (Lezgic) language of Dagestan/Azerbaijan. ISO 639-5: ccn.,Nakh-Daghestanian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tab,REFERENCE_ONLY,,,,,tab,Tabassaran,cldr,,,,,,,,,,ccn,Caucasian languages,Caucasian languages,Nakh-Daghestanian,Nakh-Daghestanian,Glottolog reclassified,True,True,,,,,,Northeast Caucasian (Lezgic) language of Dagestan. ISO 639-5: ccn.,Nakh-Daghestanian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tkr,REFERENCE_ONLY,,,,,tkr,Tsakhur,cldr,,,,,,,,,,ccn,Caucasian languages,Caucasian languages,Nakh-Daghestanian,Nakh-Daghestanian,Glottolog reclassified,True,True,,,,,,Northeast Caucasian (Lezgic) language. ISO 639-5: ccn.,Nakh-Daghestanian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ach,REFERENCE_ONLY,,,,,ach,Acoli,cldr|iso639_2,ach,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic (Luo) language of Uganda. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:laj,REFERENCE_ONLY,,,,,laj,Lango (Uganda),cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of northern Uganda. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:luo,REFERENCE_ONLY,,,,,luo,Luo,cldr|iso639_2,luo,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of Kenya/Tanzania. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mas,REFERENCE_ONLY,,,,,mas,Masai,cldr|iso639_2,mas,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of Kenya/Tanzania. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nus,REFERENCE_ONLY,,,,,nus,Nuer,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of South Sudan. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:pko,REFERENCE_ONLY,,,,,pko,Pökoot,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of Kenya/Uganda. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:saq,REFERENCE_ONLY,,,,,saq,Samburu,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of Kenya. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:teo,REFERENCE_ONLY,,,,,teo,Teso,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,Nilotic,Glottolog reclassified,True,True,,,,,,Nilotic language of Uganda/Kenya. ISO 639-5: ssa.,Nilotic,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:fia,REFERENCE_ONLY,,,,,fia,Nobiin,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nubian,Nubian,Glottolog reclassified,True,True,,,,,,Nilo-Saharan language of Sudan/Egypt. ISO 639-5: ssa.,Nubian,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kgp,REFERENCE_ONLY,,,,,kgp,Kaingang,cldr,,,,,,,,,,sai,South American Indian languages,South American Indian languages,Nuclear-Macro-Je,Nuclear-Macro-Je,Glottolog reclassified,True,True,,,,,,Macro-Jê language of southern Brazil. ISO 639-5: sai.,Nuclear-Macro-Je,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:xav,REFERENCE_ONLY,,,,,xav,Xavánte,cldr,,,,,,,,,,sai,South American Indian languages,South American Indian languages,Nuclear-Macro-Je,Nuclear-Macro-Je,Glottolog reclassified,True,True,,,,,,"Macro-Jê (Jêan) language of Mato Grosso, Brazil. ISO 639-5: sai.",Nuclear-Macro-Je,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:maz,REFERENCE_ONLY,,,,,maz,Central Mazahua,cldr,,,,,,,,,,cai,Central American Indian languages,Central American Indian languages,Otomanguean,Otomanguean,Glottolog reclassified,True,True,,,,,,Oto-Manguean language of Mexico. ISO 639-5: cai.,Otomanguean,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:wbp,REFERENCE_ONLY,,,,,wbp,Warlpiri,cldr,,,,,,,,,,aus,Australian languages,Australian languages,Pama-Nyungan,Pama-Nyungan,Glottolog reclassified,True,True,,,,,,Australian language of the Ngarrka branch. ISO 639-5: aus.,Pama-Nyungan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:aro,REFERENCE_ONLY,,,,,aro,Araona,cldr,,,,,,,,,,sai,South American Indian languages,South American Indian languages,Pano-Tacanan,Pano-Tacanan,Glottolog reclassified,True,True,,,,,,Tacanan language of Bolivia. ISO 639-5: sai.,Pano-Tacanan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:qug,REFERENCE_ONLY,,,,,qug,Chimborazo Highland Quichua,cldr,,,,,,,,,,sai,South American Indian languages,South American Indian languages,Quechuan,Quechuan,Glottolog reclassified,True,True,,,,,,Quechuan language of Ecuador. ISO 639-5: sai.,Quechuan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:zag,REFERENCE_ONLY,,,,,zag,Zaghawa,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Saharan,Saharan,Glottolog reclassified,True,True,,,,,,Saharan Nilo-Saharan language of Sudan/Chad. ISO 639-5: ssa.,Saharan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hur,REFERENCE_ONLY,,,,,hur,Halkomelem,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Salishan,Salishan,Glottolog reclassified,True,True,,,,,,Salishan language of the Fraser Valley. ISO 639-5: nai.,Salishan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lil,REFERENCE_ONLY,,,,,lil,Lillooet,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Salishan,Salishan,Glottolog reclassified,True,True,,,,,,Salishan language of British Columbia. ISO 639-5: nai.,Salishan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lut,REFERENCE_ONLY,,,,,lut,Lushootseed,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Salishan,Salishan,Glottolog reclassified,True,True,,,,,,Salishan language of the Puget Sound area. ISO 639-5: nai.,Salishan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:oka,REFERENCE_ONLY,,,,,oka,Okanagan,cldr,,,,,,,,,,nai,North American Indian languages,North American Indian languages,Salishan,Salishan,Glottolog reclassified,True,True,,,,,,Salishan language of the Okanagan Valley. ISO 639-5: nai.,Salishan,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:njo,REFERENCE_ONLY,,,,,njo,Ao Naga,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,"Tibeto-Burman language of Nagaland, India. ISO 639-5: sit.",Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bft,REFERENCE_ONLY,,,,,bft,Balti,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Tibeto-Burman language of Baltistan (Ladakhi group). ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bap,REFERENCE_ONLY,,,,,bap,Bantawa,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Kiranti Tibeto-Burman language of Nepal. ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dng,REFERENCE_ONLY,,,,,dng,Dungan,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Sinitic (Mandarin-based) language of Central Asia. ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:eky,REFERENCE_ONLY,,,,,eky,Eastern Kayah,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Tibeto-Burman (Kayah) language of Myanmar. ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mgp,REFERENCE_ONLY,,,,,mgp,Eastern Magar,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Tibeto-Burman language of Nepal. ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:taj,REFERENCE_ONLY,,,,,taj,Eastern Tamang,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,Tibeto-Burman language of Nepal. ISO 639-5: sit.,Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:grt,REFERENCE_ONLY,,,,,grt,Garo,cldr,,,,,,,,,,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan,Glottolog agreed,False,True,,,,,,"Tibeto-Burman language of Meghalaya, India. ISO 639-5: sit.",Sino-Tibetan languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
